ScientificName,TaxonRank,Class,Order,Family,Subfamily,Genus,IndividualCount,Primary Habitat,secondary habitat,Temperature,Salinity,Oxygen,Ocean,Country,Main Locality,Locality 1,Locality 2,Locality 3,Locality 4,Station,ObservationDate,ObservationYear,ObservationTime,Latitude,Longitude,DepthInMeters,Mega-Habitat,Habitat2
Bathyuroconger sp.,Genus,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, basalt bedrock with manganese crust , sediment; basalt cobble with manganese crust; Cnidaria (dead) / comments,4.1935,34.5255,3.7207,South Pacific Ocean,USA,American Samoa, National Marine Sanctuary of American Samoa, Swains Island Unit, Swains Island, Western Ridge,D2-EX1703-01,2017-03-07,2017,21:27:15,-11.04734300,-171.11089000,1100.511,atoll,ridge
Bathyuroconger sp.,Genus,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, pillow lava formation of basalt bedrock with manganese crust , sediment,4.4479,34.5225,3.7419,South Pacific Ocean,USA,American Samoa, National Marine Sanctuary of American Samoa, Swains Island Unit, Swains Island, Western Ridge,D2-EX1703-01,2017-03-07,2017,22:41:52,-11.04747100,-171.10980000,1054.307,atoll,ridge
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone cobble; limestone boulder,4.0253,34.5050,2.2602,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,22:55:46,19.33362600,166.60184000,1014.257,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder,4.0484,34.5039,2.2083,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,23:04:01,19.33342200,166.60185000,1003.838,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder,4.0415,34.5041,2.2557,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,23:35:47,19.33287800,166.60223000,969.708,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder,4.0437,34.5046,2.2249,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,23:37:02,19.33285900,166.60223000,967.520,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder,4.0565,34.5028,2.2136,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,23:38:37,19.33275600,166.60208000,962.519,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,2, sediment , limestone pebble; limestone cobble; limestone boulder,4.1065,34.4983,2.2248,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-09,2016,23:49:40,19.33259800,166.60217000,951.500,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder; bedrock / comments,4.3795,34.4950,2.0800,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-10,2016,00:44:58,19.33242800,166.60240000,933.770,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder; bedrock / comments,4.4462,34.4637,2.0626,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-10,2016,01:23:00,19.33221400,166.60226000,921.871,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, sediment , limestone cobble; limestone boulder; bedrock,4.7777,34.4186,1.8706,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Wake Island, North,,,D2-EX1606-08,2016-08-10,2016,02:46:23,19.33094600,166.60307000,815.083,island,flank
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, bedrock with manganese crust , sediment,3.8166,34.5518,2.1821,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Last Dive Guyot (unofficial),,,,D2-EX1606-14,2016-08-15,2016,22:25:15,16.55994000,165.34552000,1282.388,tablemount,summit
Bathyuroconger vicinus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Bathyuroconger,1, bedrock with manganese crust , rippled sediment; cobble with manganese crust; boulder with manganese crust,3.7853,34.5559,2.2229,North Pacific Ocean,USA,Wake Island Unit of the Pacific Remote Islands Marine National Monument, Last Dive Guyot (unofficial),,,,D2-EX1606-14,2016-08-15,2016,22:52:58,16.55972900,165.34546000,1278.140,tablemount,summit
Conger oligoporus,Species,Actinopterygii,Anguilliformes,Congridae,Congrinae,Conger,12, cemented bedrock , boulder; limestone bedrock / comments,12.5164,34.3039,6.2337,North Pacific Ocean,USA,United States Exclusive Economic Zone around Hawaiian Islands, Outside Boundary of Papahānaumokuākea Marine National Monument, Middle Bank, Cone,,D2-EX1708-20,2017-09-27,2017,01:33:49,22.75455700,-160.93227000,301.922,bank,cone
Gnathophis sp.,Genus,Actinopterygii,Anguilliformes,Congridae,Congrinae,Gnathophis,1, limestone bedrock , sediment; limestone pebble; limestone cobble,8.2935,34.2083,2.7007,North Pacific Ocean,USA,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,23:15:54,19.80272500,-156.12675000,387.493,island,terrace
Gnathophis sp.,Genus,Actinopterygii,Anguilliformes,Congridae,Congrinae,Gnathophis,1, limestone bedrock , sediment; limestone pebble,6.8367,34.5648,2.147,North Pacific Ocean,USA,Howland & Baker Unit of the Pacific Remote Islands Marine National Monument, Howland Island, North Slope,,,D2-EX1703-10,2017-03-17,2017,20:30:05,0.83490800,-176.62524000,565.56,island,flank
Gnathophis sp.,Genus,Actinopterygii,Anguilliformes,Congridae,Congrinae,Gnathophis,1, limestone bedrock with manganese crust , sediment,6.012,34.5238,3.4318,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Ufiata Seamount,,,,D2-EX1703-19,2017-03-27,2017,00:45:42,-8.19833100,-172.86752000,763.211,ridge seamount,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , sediment; mudstone bedrock,8.3773,34.1393,3.3962,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-12,2015,23:42:57,21.24016000,-158.01509000,359.497,island,pinnacle
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,2, limestone bedrock , mudstone bedrock,9.0554,34.1050,4.0703,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-13,2015,01:13:48,21.23892600,-158.01892000,316.863,island,pinnacle
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , mudstone bedrock,8.8915,34.1173,4.1398,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-13,2015,01:19:44,21.23900200,-158.01897000,318.365,island,pinnacle
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, bedrock with manganese crust , sediment,6.0263,34.43,5.1134,South Pacific Ocean,USA,American Samoa, National Marine Sanctuary of American Samoa, Muliāva Unit, Rose Atoll, East Ridge,D2-EX1702-10,2017-02-25,2017,21:14:32,-14.54585700,-168.12755000,670.306,atoll,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, basalt bedrock with manganese crust , sediment; basalt cobble with manganese crust; Cnidaria (dead) / comments,4.166,34.5301,3.7584,South Pacific Ocean,USA,American Samoa, National Marine Sanctuary of American Samoa, Swains Island Unit, Swains Island, Western Ridge,D2-EX1703-01,2017-03-07,2017,21:34:14,-11.04731200,-171.11093000,1100.624,atoll,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment , Cnidaria (dead) / comments,5.3444,34.5442,2.4844,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,20:24:41,-0.39955002,-159.96605000,815.91,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, Cnidaria (dead) , sediment; limestone boulder,5.8734,34.5479,2.328,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,21:39:56,-0.39841717,-159.96599000,778.516,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , sediment; limestone boulder; Cnidaria (dead) / comments,6.0152,34.5484,2.2624,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,22:01:51,-0.39826173,-159.96597000,770.527,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , sediment; limestone boulder; Cnidaria (dead) / comments,6.009,34.549,2.248,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,22:11:16,-0.39822575,-159.96584000,762.208,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , sediment; limestone boulder; Cnidaria (dead) / comments,6.0636,34.5489,2.208,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,22:25:00,-0.39807660,-159.96591000,754.887,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, limestone bedrock , sediment; limestone boulder,6.3222,34.5545,2.0617,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-05,2017,23:22:13,-0.39689592,-159.96544000,681.501,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, Cnidaria (dead) , sediment pocket; limestone boulder; limestone bedrock,7.5118,34.5681,2.3074,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-06,2017,00:56:55,-0.39462460,-159.96552000,532.276,island,ridge
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,2, sediment,,4.7318,34.4318,1.3964,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:13:42,21.21576900,-158.13385000,844.440,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment,,4.7135,34.4315,1.3884,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:11:07,21.21776800,-158.12685000,798.476,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment , cobble; boulder,4.7486,34.4417,1.386,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:32:24,21.21763600,-158.12494000,790.935,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment , boulder,4.9112,34.4217,1.3655,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:54:33,21.21733900,-158.12407000,784.568,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment,,4.9225,34.4209,1.3579,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,00:07:32,21.21700300,-158.12352000,785.240,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,2, sediment,,4.8595,34.427,1.3725,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:13:04,21.21624200,-158.12383000,788.552,island,flank
Congridae,Family,Actinopterygii,Anguilliformes,Congridae,NA,NA,1, sediment,,4.8616,34.4271,1.3655,North Pacific Ocean,USA,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:13:26,21.21624400,-158.12378000,788.705,island,flank
Gymnothorax berndti,Species,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,1, limestone bedrock , limestone pebble; limestone cobble,15.0300,34.5619,5.7248,North Pacific Ocean,USA,Northern Mariana Islands, Southern Marianas, Farallon de Medinilla,,,D2-EX1605L1-17,2016-05-08,2016,00:05:57,16.13443800,146.08180000,284.723,bank,flank
Gymnothorax berndti,Species,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,1, limestone bedrock , sediment; limestone cobble,15.8762,34.6305,5.7431,North Pacific Ocean,USA,Northern Mariana Islands, Southern Marianas, Farallon de Medinilla,,,D2-EX1605L1-17,2016-05-08,2016,00:55:04,16.13406200,146.08156000,262.483,bank,flank
Gymnothorax kidako,Species,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,1, cemented bedrock , pebble; cobble / comments,16.5381,34.6762,6.4538,North Pacific Ocean,USA,Northern Mariana Islands, Marianas Trench Marine National Monument, Supply Reef, Ridge,,D2-EX1605L3-06,2016-06-23,2016,02:12:59,20.15110800,145.10605000,282.100,conical seamount,flank
Gymnothorax sp.,Genus,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,1, cemented bedrock , consolidated ash flows,15.8457,34.5948,6.3702,North Pacific Ocean,USA,Northern Mariana Islands, Marianas Trench Marine National Monument, Supply Reef, Ridge,,D2-EX1605L3-06,2016-06-22,2016,23:00:05,20.15334700,145.10461000,336.995,conical seamount,flank
Gymnothorax sp.,Genus,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,3, cemented bedrock , pebble; cobble / comments,16.1873,34.6524,6.4047,North Pacific Ocean,USA,Northern Mariana Islands, Marianas Trench Marine National Monument, Supply Reef, Ridge,,D2-EX1605L3-06,2016-06-23,2016,02:24:33,20.15096300,145.10594000,286.361,conical seamount,flank
Gymnothorax sp.,Genus,Actinopterygii,Anguilliformes,Muraenidae,Muraeninae,Gymnothorax,1, bedrock , sediment; boulder,13.8422,34.4448,5.9308,North Pacific Ocean,USA,Northern Mariana Islands, Marianas Trench Marine National Monument, Eifuku Seamount, Southeast, Crater,D2-EX1605L3-08,2016-06-25,2016,02:01:40,21.41311600,144.14484000,374.226,conical seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock , limestone boulder,7.8698,34.3861,2.5768,North Pacific Ocean,USA,Northern Mariana Islands, Southern Marianas, Santa Rosa Reef, South, Ridge,D2-EX1605L1-02,2016-04-22,2016,00:49:27,12.73242700,144.27254000,358.866,bank,ridge
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock,,10.4001,34.3412,3.9249,North Pacific Ocean,USA,Northern Mariana Islands, Southern Marianas, Santa Rosa Reef, South, Ridge,D2-EX1605L1-02,2016-04-22,2016,02:50:59,12.73219900,144.27545000,302.933,bank,ridge
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock , sediment pocket,11.7132,34.8625,2.5919,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Pao Pao Seamount, Northeast Slope,,,D2-EX1703-02,2017-03-09,2017,23:14:13,-7.19239570,-173.63605000,335.265,ridge seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock , sediment pocket; boulder,11.9472,34.8796,2.5005,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Pao Pao Seamount, Northeast Slope,,,D2-EX1703-02,2017-03-09,2017,23:23:43,-7.19257260,-173.63606000,327.316,ridge seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock , sediment pocket,14.1266,35.0535,2.512,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Pao Pao Seamount, Northeast Slope,,,D2-EX1703-02,2017-03-10,2017,00:32:43,-7.19397350,-173.63564000,288.262,ridge seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,2, limestone bedrock , sediment pocket,14.1542,35.0514,2.5408,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Pao Pao Seamount, Northeast Slope,,,D2-EX1703-02,2017-03-10,2017,00:58:36,-7.19441940,-173.63540000,280.509,ridge seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, limestone bedrock , sediment pocket,14.4697,35.0844,2.7513,South Pacific Ocean,New Zealand,Tokelau Exclusive Economic Zone, Pao Pao Seamount, Northeast Slope,,,D2-EX1703-02,2017-03-10,2017,01:41:52,-7.19509940,-173.63469000,273.101,ridge seamount,summit
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,2, sediment , limestone pebble; limestone cobble; limestone boulder; limestone bedrock,10.9303,34.7688,2.7331,North Pacific Ocean,USA,Howland & Baker Unit of the Pacific Remote Islands Marine National Monument, Howland Island, North Slope,,,D2-EX1703-10,2017-03-18,2017,01:58:43,0.83151180,-176.62703000,358.645,island,flank
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,1, sediment , limestone pebble; limestone cobble; limestone boulder; limestone bedrock,10.9305,34.7696,2.7448,North Pacific Ocean,USA,Howland & Baker Unit of the Pacific Remote Islands Marine National Monument, Howland Island, North Slope,,,D2-EX1703-10,2017-03-18,2017,02:03:52,0.83149340,-176.62706000,357.842,island,flank
Myroconger cf. seychellensis,Genus,Actinopterygii,Anguilliformes,Myrocongridae,NA,Myroconger,2, limestone bedrock , sediment-covered limestone bedrock,10.5426,34.7609,2.5752,South Pacific Ocean,USA,Jarvis Island Unit of the Pacific Remote Islands Marine National Monument, Jarvis Island, Southeastern Slope, Ridge,,D2-EX1705-05,2017-05-06,2017,02:57:25,-0.39154250,-159.96577000,362.146,island,ridge
